적용장비,적용장비,승인일자,예산구분코드,규격종류명,예산구분명,품보형태,군부분명,납기,납지순위,수량,납지,항목번호,군급,품명,군구분,국가품목식별번호,단가,부품번호,조달요구번호,참조번호,규격종류,규격번호,재고번호형태부호,금액,단위
 , , ,A1, , ,단순품질보증형(I형),공군,20161130,001,10,7000013808,***,6750,이미지 플레이트,MD,37ZH79930,1540000, ,MD201625138A001, , ,IPS 14*17 inch, ,15400000,EA
 , , ,A1, , ,소요군검사,육군,20160826,001,1,5000053971,***,0000,의약품,MB,A00000000,16840470, ,MB201624912A001, , , , ,16840470,YE
 , , ,U0, , ,소요군검사,육군,20160803,001,1,5000017467,***,3476,중계기,MB,BVNY66781,14557000, ,MB201625128A001, , , , ,14557000,YE
 , , ,A1, , ,단순품질보증형(I형),공군,20160824,001,160,7000000645,***,8010,트레픽 페인트,MD,37ZB73812,79700, ,MD201625113A001, , ,18L 백색, ,12752000,EA
 , , ,A1, , ,소요군검수,해군,20160725,001,1,6000006709,***,0001,수영복 등 3종,MP,000000001,13350000, ,MP201624123A001, , , , ,13350000,YE
 , , ,A1, , ,소요군검사,해군,20160802,001,1,6000006013,***,1234,양손가위 등 17종,MP,000000000,6236900, ,MP201624981A001, , , , ,6236900,YE
 , , ,A1, , ,소요군검사,육군,20160801,001,1,5000053624,***,0000,3분기 교육예산,MB,RYDBRWLDN,4692000, ,MB201624825A001, , , , ,4692000,YE
 , , ,A1, , ,소요군검사,해군,20160802,001,1,6000006022,***,1234,워셔액 등 14종,MP,000000000,1754950, ,MP201624979A001, , , , ,1754950,YE
 , , ,A1, , ,소요군검사,해군,20160802,001,1,6000005821,***,1234,회전도 등 16종 구매,MP,000000000,9799000, ,MP201624976A001, , , , ,9799000,YE
 , , ,A1, , ,소요군검수,해군,20160802,001,1,6000000508,***,9999,양용 드라이버 등 48종,MP,000000001,4098700, ,MP201624852A001, , , , ,4098700,YE
 , , ,A1, , ,소요군검사,해군,20160802,001,1,6000000210,***,9999,자-00호정 외주정비,MP,000000001,26219000, ,MP201624905A001, , , , ,26219000,YE
 , , ,U0, , ,소요군검수,해군,20160826,001,1,6000000810,***,2002,등기구 등 29종,MP,000000000,1281570, ,MP201624903A001, , , , ,1281570,YE
 , , ,A1, , ,소요군검사,육군,20160802,001,1,5000031640,***,0000,MATERIAL,MB,S11111111,32500000, ,MB201624876A001, , , , ,32500000,YE
 , , ,U0, , ,소요군검사,국직,20161231,001,1,7000000018,***,0000,0000 수집/분석장비,TM,000000000,2923000000, ,TM201616544A001, , , , ,2923000000,YE
1F,급식, ,1A,국방/물품구매요구서,장기국채,단순품질보증형(I형),육군,20161201,001,28620,물품납품통지서에 의함,001,8920,가락국수(1지역),MB,37514087A,2940.26, ,MBDLSG16C00009, ,G,8920-7008, ,84150241,KG
 , , ,A1, , ,소요군검사,육군,20160930,001,85222,5000051778,001,2016,국군의날 경축특식(빵세트) 제조(구매),MB,111111111,1500, ,MB201624700A001, , , , ,127833000,SE
 , , ,A1, , ,단순품질보증형(I형),공군,20160907,001,6,60수송전대,***,2805,흡기 밸브,MD,37A090062,11800, ,MD201624478A001, , ,규격서 참조, ,70800,EA
 , , ,A1, , ,소요군검수,합참,20161205,001,1,3000000057,***,1111,탁상시계,ML,111111111,8000000, ,ML201624734A001, , , , ,8000000,YE
 , , ,A1, , ,자율품질보증형(Ⅱ형),국직,20160831,001,10,7000001895,***,9999,중앙고정프레임,TM,NL7000001,1125300, ,TM201624533A001, , ,2430*160/S400, ,11253000,EA
 , , ,A1, , ,소요군검사,육군,20161031,001,10,5000005409,***,0001,컨테이너 창고,MB,000000001,6200000, ,MB201623261A001, , , , ,62000000,YE
 , , ,A1, , ,단순품질보증형(I형),국직,20160728,001,1,2000006483,***,7690,인쇄재료23종구매,TM,1233700W0,1077300, ,TM201624549A001, , , , ,1077300,YE
 , , ,A1, , ,소요군검사,육군,20160816,001,1,5000051778,***,2016,해외파병 상용품(유지물자) 구매,MB,111111111,2638580, ,MB201624576A001, , , , ,2638580,AB
 , , ,A1, , ,소요군검사,육군,20160816,001,1,5000051778,***,2016,해외파병 상용품(영선물자) 구매,MB,111111111,64159760, ,MB201624529A001, , , , ,64159760,AB
 , , ,A1, , ,소요군검사,육군,20160730,001,1,5000000771,***,0000,컨테이너,MB,N00000000,21597000, ,MB201600418E001, , , , ,21597000,YE
 , , ,A1, , ,단순품질보증형(I형),공군,20160907,001,1,60수송전대,***,2530,브레이크 드럼,MD,37ZH56230,190000, ,MD201624499A001, , ,1006485, ,190000,EA
 , , ,A1, , ,소요군검수,해군,20160801,001,1,6000001960,***,0000,아인지우개 등 226종,MP,000000000,3669600, ,MP201624774A001, , , , ,3669600,YE
 , , ,A1, , ,소요군검수,해군,20160801,001,1,6000019525,***,0000,샤프 등 136종,MP,000000000,796100, ,MP201624775A001, , , , ,796100,YE
 , , ,A1, , ,소요군검수,해군,20160801,001,1,6000001520,***,0000,고무장갑 등 3종,MP,111111111,83700, ,MP201624833A001, , , , ,83700,YE
 , , ,A1, , ,소요군검사,국방대학교,20160831,001,1,2000000286,***,0000,국내도서,M4,K20160053,24914900, ,M4201624830A001, , , , ,24914900,YE
 , , ,A1, , ,소요군검수,육군,20160909,001,1,5000002773,***,1111,축전지,MB,A11111111,21318000, ,MB201624813A001, , , , ,21318000,EA
 , , ,U0, , ,소요군검사,육군,20160801,001,1,5000016253,***,0000,캐노피천막등3건,MB,00000000A,23960000, ,MB201624805A001, , , , ,23960000,YE
02145101,"소해장비,자기음향복합용", ,A1, , ,소요군검수,해군,20160819,000,6,6000001901,***,4030,섀클,MP,121496619,3600, ,MPN16031970001, , , , ,21600,EA
 , , ,U0, , ,소요군검수,육군,20160831,001,1,5000037910,***,1234,전투복(하복) 등 5종,MB,A00000000,31425000, ,MB201624784A001, , , , ,31425000,UN
40100506,초계함(PCC) 6차선, ,U0, , ,단순품질보증형(I형),해군,20160812,000,2,6000009006,***,5999,박막,MP,37A084400,165000, ,MPN16031570001, , , , ,330000,EA
 , , ,A1, , ,소요군검사,해군,20161120,001,100,6000006579,***,5930,"스위치, 회전식",MP,002598890,110000, ,MPDPLA16A0E010, , ,규격, ,11000000,EA
 , , ,A1, , ,소요군검사,해군,20161130,001,1,6000006579,***,4140,냉각팬(115V 230CFM),MP,37Y247409,275000, ,MPDPLA16201377, , ,사양서, ,275000,EA
 , , ,A1, , ,소요군검사,해군,20161030,001,500,6000006579,***,8030,부식 방지제,MP,001180666,3660, ,MPUPLA16202243, , ,사양서, ,1830000,CN
 , , ,A1, , ,공급자 1년 보증형태,해군,20160729,001,1,6000002233,***,0000,더블에이 복사지 2박스 등 237종,MP,000000000,4827400, ,MP201624708A001, , , , ,4827400,YE
 , , ,A1, , ,소요군검수,해군,20160819,000,1,6000015201,***,6670,전자저울,MP,37Y993735,300000, ,MPN16030690001, , , , ,300000,EA
 , , ,A1, , ,소요군검수,국직,20161031,001,1,2000000451,***,0000,LED조명기구 구매,TM,A11111111,73139000, ,TM201624500A001, , , , ,73139000,UN
 , , ,A1, , ,5형(특수검사),해병,20161130,001,1,6000008184,***,0000,16-덕-광전송장치 제조 설치,MW,111111111,106294000, ,MW201624409A001, , , , ,106294000,YE
 , , ,A1, , ,소요군검사,국직,20161114,001,1,2000006483,***,1111,판출력기,TM,000000001,450000000, ,TM201624085A001, , ,규격서, ,450000000,YE
 , , ,A1, , ,단순품질보증형(I형),공군,20161014,001,1,7000001515,***,1111,휴대용 폭발물탐지기,MD,666537521,36300000, ,MD201624207A001, , ,사양서 참조, ,36300000,EA
 , , ,A1, , ,소요군검사,국군재정관리단,20161216,001,1,2000009556,***,0000,환경기반 구축,NE,A00000000,138772000, ,NE201623941A001, , , , ,138772000,YE
 , , ,U0, , ,소요군검수,국직,20160831,001,1,2000000451,***,0000,기념반지,TM,201607291,134852980, ,TM201624614A001, , , , ,134852980,YE
 , , ,A1, , ,단순품질보증형(I형),공군,20150930,001,1085,7000002696,***,7810,인조잔디,MD,37ZH88415,39600, ,MD201624806A001, , ,20mm, ,42966000,SM
 , , ,A1, , ,소요군검수,육군,20161130,001,1,5000134641,***,1111,이동형 주택 설치,MB,1Q2W3E4R5,27000000, ,MB201624712A001, , ,도면참조, ,27000000,YE
 , , ,U0, , ,소요군검수,해군,20160729,001,1,6000000681,***,1111,해머드릴세트 등 45종,MP,000000000,5599100, ,MP201624681A001, , , , ,5599100,YE
 , , ,U0, , ,표준품질보증형(Ⅲ형),해군,20160829,000,3615,6000019048,***,8465,탄입대(20발),MP,371801734,3850, ,MPN16031910001, , , , ,13917750,EA
 , , ,U0, , ,소요군검수,해군,20160825,000,85,6000001006,***,5340,디지털도어락,MP,37Y993158,150000, ,MPN16031440001, , , , ,12750000,EA
 , , ,A1, , ,소요군검수,해군,20160723,000,1,6000000655,***,4440,전기탈수기,MP,37Y992061,138000, ,MPN16027330001, , , , ,138000,EA
41320101,감속기어(MSH), ,C1, , ,소요군검수,해군,20160818,000,16,6000006312,***,5306,육각 볼트,MP,37Y994563,6900, ,MPN16030370001, , , , ,110400,EA
41110102,"엔진,디젤식", ,A1, , ,소요군검수,해군,20160912,000,24,6000006312,***,2815,"밸브,버섯형,엔진용",MP,123477035,231000, ,MPN16030390001, , , , ,5544000,EA
 , , ,A1, , ,단순품질보증형(I형),공군,20161215,001,1,2000010189,***,0000,조명기구,MD,000000000,89731000, ,MD201624324A001, , , , ,89731000,YE
 , , ,A1, , ,소요군검수,국직,20160826,001,1,2000000045,***,0000,보존식 냉장고 등 00종 구매,TM,201600000,12077000, ,TM201623469A001, , , , ,12077000,YE
 , , ,U0, , ,소요군검사,육군,20160816,001,1,5000051778,***,2016,16-2차 한빛부대 정비반 물자구매 ,MB,111111111,11634060, ,MB201624272A001, , , , ,11634060,AB
 , , ,A1, , ,소요군검사,육군,20160816,001,1,5000051778,***,2016,16-2차 한빛부대 민사물자 구매,MB,111111111,10643180, ,MB201624269A001, , , , ,10643180,AB
 , , ,A1, , ,소요군검사,해군,20160831,001,1,5000025787,***,0000,3/4분기 전산소모품 구매,MP,000000001,878000, ,MP201624557A001, , , , ,878000,AY
 , , ,A1, , ,소요군검수,국직,20160725,001,1,2000000317,***,1234,현무암판석(부정형),TM,12345W678,9600000, ,TM201624182A001, , , , ,9600000,YE
 , , ,A1, , ,소요군검수,해군,20160729,001,15,6000020161,***,0000,안전화 15개,MP,000000000,95000, ,MP201624696A001, , , , ,1425000,PR
 , , ,A1, , ,소요군검수,해군,20160805,000,2,6000004580,***,1440,레이더 표적기,MP,37A025190,5500000, ,MPN16031730001, , , , ,11000000,EA
 , , ,A1, , ,소요군검수,해군,20160725,001,1,6000006939,***,0000,스프링노트 등 376종 구매,MP,111111111,23805300, ,MP201624191A001, , , , ,23805300,YE
 , , ,A1, , ,소요군검수,국직,20160725,001,1,2000000317,***,1234,동관(L형)외 63종,TM,12345W678,38058020, ,TM201624183A001, , , , ,38058020,YE
02117101,자기케이블 권해선 장비, ,12,물품구매요구서,본조,소요군검사,해군,20161216,001,2,6000006502,***,3990,자기케이블 권해선장비,MP,375299534,713285385,부품번호: 02117101,MPDPJL16200392, ,U,사양서, ,1426570770,SE
61120221,"발전기세트,디젤엔진식(200KW)", ,12,물품구매요구서,본조,표준품질보증형(Ⅲ형),해군,20161206,002,2,6000000642,***,6115,"발전기세트, 디젤엔진식,200KW",MP,375220924,35700000, ,MPDPEB16200432, ,U,사양서, ,71400000,EA
 , , ,1A,물품구매요구서,장기국채,소요군검사,육군,20161230,001,18,5000064641,***,8415,"하계 신형전투복, 체촌",MB,37X142229,54075, ,MBDLSP16A00045, ,U,물품구매요구서, ,973350,DK
 ,-, ,12,국방/정식,본조,표준품질보증형(Ⅲ형),육군,20161228,001,4354,5000064641,***,8415,"전차병복, 육군용",MB,375322142,56865, ,MBDLSP16200544, ,B,8405-0010, ,247590210,DK
 , , ,A1, , ,소요군검사,육군,20160824,001,1,5000059843,***,1111,장비 보관 나무박스,MB,000000001,53713000, ,MB201624441A001, , , , ,53713000,YE
 , , ,A1, , ,소요군검사,육군,20160725,001,1,5000053327,***,0000,교과서,MB,000000000,164811100, ,MB201624106A001, , , , ,164811100,YE
 , , ,U0, , ,5형(특수검사),해군,20161130,001,1,6000008931,***,0000,’16년 해군 출입통제체계 보강사업(리스물건),MP,111111111,2000000000, ,MP201623635A001, , , , ,2000000000,YE
 , , ,A1, , ,자율품질보증형(Ⅱ형),공군,20161130,001,1,7000000412,***,6635,고정식 자기검사 유닛,MD,010824064,120000000, ,MD201623477A001, , ,사양서 참조, ,120000000,EA
 , , ,A1, , ,단순품질보증형(I형),국직,20160725,001,1,2000006483,***,7690,Truepress Jet520 전용잉크(CMYK)등 6종 구매,TM,1233700W0,400730000, ,TM201624141A001, , , , ,400730000,YE
 , , ,A1, , ,소요군검사,육군,20161130,001,1,5000025787,***,0000,고압가스 구매 / 용기정비,MB,000000001,11150000, ,MB201624421A001, , , , ,11150000,AY
10170101,단거리 지대공 유도무기, ,A1, , ,표준품질보증형(Ⅲ형),육군,20161215,001,256,5000064723,***,4440,"제습기,장입유도탄용",MB,375053340,210433, ,MBDLMS16231226, , ,1410-1003, ,53870848,EA
 ,-, ,12,물품구매요구서,본조,소요군검사,육군,20161223,001,4000,5000060736,***,8465,"번들화물 소포장낭, 특전사용",MB,37X034358,33770,RS-0001,MBKLSP16200093, ,U, , ,135080000,EA
 ,-, ,12,물품구매요구서,본조,소요군검사,육군,20161228,001,400,5000060736,***,8415,대테러복(특전훈련용),MB,37X025493,59200, ,MBDLSP16200514, ,U, , ,23680000,SH
 , , ,A1, , ,소요군검사,해군,20161130,001,1,6000006579,***,1940,대함무인표적정 정비,MP,200031862,30135000, ,MPUPLJ16200606, , , , ,30135000,EA
 , , ,U0, , ,표준품질보증형(Ⅲ형),공군,20161007,001,7,7000000008,***,0000,싱크대,MD,000000000,1573000, ,MD201624613A001, , ,24평형, ,11011000,SE
 , , ,A1, , ,소요군검사,육군,20160728,001,1,5000003656,***,0000,도서,MB,000000000,25193140, ,MB201624518A001, , , , ,25193140,UT
 , , ,A1, , ,소요군검사,해군,20160729,000,2,6000001296,***,4240,"공기안전매트(실린더식,5층)",MP,37Y994613,5060000, ,MPN16028970001, , , , ,10120000,SE
 , , ,A1, , ,소요군검사,육군,20160729,001,1,5000017466,***,1265,자재납품,MB,BVRE44578,2120120, ,MB201624676A001, , , , ,2120120,YE
 , , ,A1, , ,소요군검수,국직,20160728,001,1,2000006677,***,0000,초음파 외상환자 진단 팬텀,TM,000000000,35000000, ,TM201624527A001, , , , ,35000000,YE
 , , ,A1, , ,소요군검사,해군,20160729,001,1,6000005962,***,1234,"IT,인문을 만나다 등 407종(도서)",MP,000000000,1725000, ,MP201624715A001, , , , ,1725000,YE
 , , ,A1, , ,소요군검수,해군,20160728,001,1,6000000647,***,9999,부직포필터 등 11종,MP,000000001,928000, ,MP201624525A001, , , , ,928000,YE
 , , ,A1, , ,소요군검사,해군,20160812,000,16,6000001296,***,7360,가스렌지,MP,37Y985179,154000, ,MPN16031930001, , , , ,2464000,EA
 , , ,A1, , ,소요군검수,해군,20160729,001,1,6000001952,***,0000,철띠 등 35종,MP,111111111,9318240, ,MP201624704A001, , , , ,9318240,YE
 , , ,A1, , ,소요군검수,해군,20160729,001,1,6000001520,***,0000,발목보호대 등 4종,MP,111111111,896000, ,MP201624703A001, , , , ,896000,YE
 , , ,A1, , ,소요군검수,해군,20160728,001,1,6000000292,***,9999,크리너 등 14종,MP,000000001,1299500, ,MP201624564A001, , , , ,1299500,YE
 , , ,A1, , ,소요군검수,해군,20160728,001,1,6000006868,***,0001,건전지 등 232종,MP,000000001,37002090, ,MP201624505A001, , , , ,37002090,YE
 , , ,A1, , ,소요군검수,해군,20160728,001,1,6000006699,***,0001,유성펜 등 44종,MP,000000001,560400, ,MP201624504A001, , , , ,560400,YE
 , , ,A1, , ,소요군검수,해병,20160728,001,1,6000005533,***,1111,워셔액 등 149종,MW,111111111,10838230, ,MW201624464A001, , , , ,10838230,YE
 , , ,A1, , ,소요군검수,해병,20160728,001,1,6000005533,***,1111,호스조립체 등 14종,MW,111111111,35461800, ,MW201624461A001, , , , ,35461800,YE
 , , ,A1, , ,소요군검사,육군,20160728,001,1,5000069339,***,0000,의약품,MB,000000000,11625560, ,MB201624536A001, , , , ,11625560,UT
 , , ,A1, , ,소요군검수,해군,20160727,001,1,6000002361,***,1111,플라스틱링 등 523종 구매,MP,111111111,426800, ,MP201624410A001, , , , ,426800,YE
 , , ,A1, , ,소요군검수,해군,20160831,000,60,6000002361,***,7110,총기보관함(10정),MP,37W000481,211140, ,MPN16030660001, , , , ,12668400,EA
 , , ,U0, , ,소요군검수,해군,20161231,001,1,6000019895,***,0000,참치통조림 등 9종,MP,000000000,60955700, ,MP201624241A001, , , , ,60955700,YE
 , , ,U0, , ,단순품질보증형(I형),육군,20160725,001,1,5000026335,***,1111,16년 예비군 육성지원사업 물품구매(저격수조준경),MB,A00000001,4250000, ,MB201624127A001, , , , ,4250000,YE
 , , ,A1, , ,단순품질보증형(I형),공군,20160830,001,20,7000000007,***,5680,LED구동장치(TGS/DRV),MD,37ZF94227,363000, ,MD201623994A001, , , , ,7260000,EA
 , , ,U0, , ,단순품질보증형(I형),육군,20160822,001,1,5000009879,***,0000,파렛트 렉 등,MB,000000000,23725600, ,MB201624596A001, , , , ,23725600,AC
 , , ,A1, , ,소요군검수,해병,20160728,001,1,6000002872,***,0000,갈퀴 등 9종,MW,000000000,36060000, ,MW201624480A001, , , , ,36060000,YE
 , , ,A1, , ,소요군검수,해병,20160728,001,1,6000002872,***,0000,친마사 구매,MW,000000000,14080000, ,MW201624490A001, , , , ,14080000,YE
 , , ,A1, , ,소요군검수,해병,20160728,001,1,6000002872,***,0000,체력단련장 모래 구매,MW,000000000,12684210, ,MW201624487A001, , , , ,12684210,YE
 , , ,A1, , ,표준품질보증형(Ⅲ형),공군,20160817,001,1,7000011023,***,7350,유도무기 점검대,MD,37A086844,1839000, ,MD201624435A001, , , , ,1839000,EA
 , , ,A1, , ,소요군검수,국직,20160930,001,1,7000010228,***,0000,공군 상용SW 구매사업,TM,000000000,124825480,0000,TM201622737A001, , ,0000, ,124825480,YE
 , , ,A1, , ,소요군검사,국직,20160930,001,1,6000000000,***,0000,'16년 해군 00탐지체계 ,TM,000000000,285000000, ,TM201622119A001, , , , ,285000000,YE
 , , ,A1, , ,소요군검사,국직,20160722,001,1,2000001467,***,0000,수술기구,TM,NSN000000,9870000, ,TM201623961A001, , , , ,9870000,UT
 , , ,A1, , ,소요군검사,국직,20160721,001,1,2000001467,***,0000,재생토너,TM,NSN000000,19675500, ,TM201623842A001, , , , ,19675500,UT
 , , ,A1, , ,소요군검사,육군,20161031,001,1,5000081523,***,1234,관물함,MB,201607220,32700000, ,MB201623919A001, , , , ,32700000,YE
 , , ,A1, , ,소요군검사,육군,20160819,001,1,5000065480,***,1234,전산용품,MB,201607220,22268470, ,MB201623918A001, , , , ,22268470,YE
 , , ,A1, , ,소요군검사,해군,20161210,001,8,6000006579,***,6110,접촉기 자석식,MP,375088029,79774, ,MPUPLA16200733, , ,사양서, ,638192,EA
 , , ,U0, , ,소요군검사,해군,20160826,000,2,6000005144,***,7195,몽골천막,MP,37Y980817,880000, ,MPN16031800001, , , , ,1760000,EA
43100102,"조수기,담수용,삼투식", ,A1, , ,소요군검수,해군,20160822,000,3,6000006312,***,4710,"파이프,곡선형,금속제",MP,375099405,313000, ,MPN16030650001, , , , ,939000,EA
 , , ,A1, , ,소요군검수,해군,20160726,001,1,6000007755,***,1111,복사용지 등 62종,MP,111111111,1215000, ,MP201624305A001, , , , ,1215000,YE
 , , ,A1, , ,소요군검수,해군,20160726,001,1,6000008424,***,1111,복사용지 등 85종,MP,111111111,6168000, ,MP201624297A001, , , , ,6168000,YE
 , , ,A1, , ,소요군검사,육군,20161027,001,1,5000053971,***,0000,덤웨이터,MB,A00000000,34540000, ,MB201600410E001, , , , ,34540000,YE
 , , ,A1, , ,소요군검수,육군,20160817,001,39,5000037910,***,1234,벽걸이형 에어컨 설치납품,MB,A00000000,739000, ,MB201624592A001, , , , ,28821000,UT
 , , ,A1, , ,표준 품질 보증형태,해병,20160826,001,1,6000008618,***,0000,종균제,MW,000000001,3073000, ,MW201624530A001, , , , ,3073000,YE
 , , ,A1, , ,소요군검수,해군,20160826,000,1,6000005041,***,7830,"벤치 프레스,특벤치,벤치+100KG바벨",MP,37W007933,1594000, ,MPN16031660001, , , , ,1594000,EA
