,Freq
(21G179-A)B-1 브리핑시스템 노후교체3차사업금융리스,1
실린더 조립체 등 29항목 구매(기장),1
손원일관 리모델링 관급자재(항온항습기) 제조설치,1
손원일관 리모델링 관급자재(통합배선) 제조설치,1
00여단 예비군훈련대 등 시설공사(자동제어),1
필터 엘리먼트 유체용 등 58항목 구매(기장),1
K55자주포 체인조립체등3종 구매,1
21-덕-02 홍보물품 구매,1
21년 군악기 구매,1
밸브 유량조절용 등 27항목 구매(기장),1
회의망 연결 증폭장치 등 3건 구매,1
페브리즈 외 130종 구매,1
필라멘트 울템용 카트리지 등 3종,1
21년 부대구매 의약품(수의약품) 구매,1
(긴급)쇼파 방석 수선 등 11종,1
발전기세트 디젤엔진식 15KW,1
(217071-H) 주전산기 및 원격재해복구시스템 구축,1
21년 교육용 VoIP 교환기 교체사업(삼성),1
발전기세트 디젤엔진식 30KW,1
(긴급) 펌프 피스톤식 주유용 1종 구매,1
발전기세트 디젤엔진식 500kW,1
지휘관 및 주임원사 휘장 0종 제조구매,1
(217026-H)'21년 VoIP 교환기 교체 사업,1
K9자주포 두껑등8종 구매,1
표시기  방사능측정기용(저준위 방사능측정기) 구매,1
공병장갑전투도자 유지부품류,1
00부대 조명기구(EL 20W)등 18품목 제조 및 구매,1
(정비) 플라스틱마개등 25종 구매,1
(긴급) 연결기 세트 전기용 1종 구매,1
(21G185-A)재정정보체계 고도화 기반운영환경금융리스,1
교도소 침대생산자재 제조,1
고속지령대 제조설치,1
잠수함 상가대 플랫폼 주행레일 교체 정비,1
21년 위험물취급자 안전장구셋 구매,1
전원공급기 등 5항목 제조(특무),1
플러그 기계 나사용 등 66항목 구매(기장),1
머신러닝 기반 정보유출 탐지 및 예측체계 확대 구축,1
21년 육성지원물자 제조구매(야전삽피),1
보급대 통합창고 보관용선반 제조납품,1
00대 식당 조리용 CCTV 구매설치,1
핫바세트+탄산음료,1
도서관용 서가(책장) 제고 구매,1
21년 (KF-16) 수신기  송신기 등 2품목 정비(일반),1
16년 정보화교육장 장비 교체사업(리스물건),1
(긴급)고정물 전등용 4종,1
(긴급)밸브  솔레노이드용 등 6종,1
계란후라이 구매,1
21-충-육-26B 자동제어,1
21-공기호흡기등 4종구매,1
21-해수펌프 50㎥/HR 2EA 제조,1
간부속소 비품 구매(세탁기),1
21년 본 조달 의무장비(시약 및 약품냉장고)구매,1
헌병피복(백색가죽요대 등 3종) 제조 납품,1
(21-261) 훈련기재 소총사격술용 레이져식 1종 36점,1
무인감시장비 중거리카메라 제조 구매,1
고소작업대 등 2종 구매,1
00부대 Voip교환기 교체 설치납품,1
21년도 병영도서관 도서 구매,1
22-평 콜라 등 8종 구매,1
21-덕-공기청정기 필터 제조 구매,1
광화일 스캐너 구매,1
21년 의무장비(전자동정제분류포장기) 구매,1
(긴급)펌프 연료용  캠 작동식 1종,1
항공기 케이블 조립체 등 2항목 제조,1
평식기세정제 등 2종 구매,1
(긴급)열 및 연기 감지기 1종,1
21-공기청정기 필터 구매,1
크린스킨 등 456품목 구매(21101),1
(긴급) 오-링 등 21종 구매,1
21-해-음압텐트 구매,1
(긴급) 글로브밸브 6000PSI 8A 등 5종 구매,1
21년 동원훈련장 훈련용 물자(전투조끼) 제조 납품,1
21년 LPH 웰도크 천정크레인 정비,1
ㅇㅇ분석 대응활동장비 구매,1
모니터 테스터기 등 5품목 구매,1
GOP 중거리카메라 제조/구매,1
21-국-계룡대 병영식당 관급자재(조명기구),1
00부대 이전사업 관급자재(기계-자동제어),1
22년 간부식당 식자재 구매,1
K1E1전차 성능개량 체계개발(체계통합및3개장치개발),1
21-충-국-4A 대형차량 자동세차기 제조 설치,1
21-교-공업용 헬륨가스 구매 납품,1
공기 실린더 등 12종 구매,1
매입관사 싱크대  신발장  거울장 교체 제조설치 납품,1
21~'22년 육군 예비군 교전훈련장비체계(제조),1
(216156-B)21년 정비  취사 피복 제조납품,1
(육성)사단통합 드론 제조구매,1
탁구대(S-33) 1종,1
(217353-E)의무장비(마취기병원용)구매,1
울타리 철조망 제조 납품(3차),1
21-충-육-29실내체육관 관급자재(무대장치) 제조설치,1
소형무장헬기 훈련센터 신축 항온항습기,1
소형무장헬기 훈련센터 신축 콘크리트말뚝,1
주파수변환기 1종 제조,1
(216337-E)A형 팔레트 등 4종 제조,1
항공부속 핸들 조립체 등 5항목 제조,1
(21F160-A)지역예비군 재난안전망단말기도입금융리스,1
21-해-구명정(공기팽창식) 제조,1
디지털 인쇄재료 46종 구매,1
(기동) 5톤차량 브래킷등 79종구매,1
21-선박자동식별장치(AIS) 218110-H,1
군외보조 급식(매식),1
베어링 롤러식 니들형 등 11항목 구매(기장),1
단자 스터드형 등 17항목 구매(일장),1
(긴급)차압 트랜스미트 등 3종,1
21년 (T-50) 오링 등 3품목 제조,1
07 궤도차량정비고 관급자재(우레탄패널) 설치납품,1
21-골프연습장 골프공 제조,1
피스톤 및 링 조립체 등 16품목 구매(21163),1
HP-CJL5550DN 검정(정품) 등 71항목 구매(물자),1
13-본-국대-01 00학교이전 알루미늄 쉬트패널 제조,1
압력펌프시험기,1
폭발물 처리 공구키트 1종 구매,1
패킹  성형식 등 20종 구매,1
K9자주포 회로차단기 구매,1
21-해병-2차 전산운영용품 구매,1
(긴급)시험소켓  소화 및 탐지 장비용 등 5종,1
자동 에어릴 등 75항목 구매(물자),1
철제계급장,1
차량 고임목(중형) 등 2항목 구매(기장),1
권양기 체인식 등 27종,1
(긴급) 감지소자 화재탐지장치용 등 2종 구매,1
(긴급) 필터  유체용 등 20종 구매,1
53사단 주둔지 경계 보강 CCTV 제조 설치,1
군악대대 관악기(피콜로 등 24종) 구매,1
(216360-E)음주측정기 구매,1
21년 후반기 K체계 운용품 구매,1
21년 의무장비(약품포장기 자동식) 구매,1
간부숙소 싱크대 구매(철거 설치)(주-1),1
임펠러 진공펌프용 1종 구매,1
21년 연막수류탄류,1
(긴급) 디스플레이 유닛 등 3종,1
21-공군-IoT기반 장비/시설물 원격감시체계 구축사업,1
21-05-170 도시락 5칸 등 7 품목,1
고단가 수술기구 3차 구매,1
(216163-E)타이어탈착기 2종 구매,1
(216224-E)피아식별띠 제조,1
슬링 등 2항목 제조(일반물자),1
부품제작자재 디지털부 부품키트 구매,1
펌프 회전식 등 3항목 구매(궤도),1
케이블 전력용 등 20종 구매,1
(긴급) 드럼 클러치용 등 2종 구매,1
(216283-D)휴대용주파수교란장비 제조,1
21-해-발전기 300kw 제조설치,1
방재물자 제설함 등 17품목 구매,1
21년 위험물취급자 안전장구셋 구매(2차),1
해병 30주년 기념휘장 세트 제조 구매,1
[21-0201] 배터리 등하강기,1
2016년 조달 의무장비(파리핀 수욕조 병원용) 구매,1
2016년 조달 의무장비(수술등 입식) 구매,1
21-12차 정비용 장비 부품 구매,1
콘크리트믹서기 1종 구매,1
용접봉 건조로 구매,1
조정기 엔진발전기용 등 2항목 구매(기장),1
(216051-G) 21년 항·포구 고성능 CCTV,1
(긴급)오일 실 등 31종,1
(긴급) 판 금속제 등 3종 구매,1
[육성]야간투시경 구매(제조납품),1
제독장치(포말제독기) 1종 구매,1
21-덕-세탁기 등 2품목 구매,1
자전거(경주용 사이클 2종) 구매,1
산불진화장비(분리형 중형펌프) 8대 구매,1
역사단 방송시스템 구매,1
보조조립체 피스톤용 등 2항목 제조(기장),1
81mm박격포-2 부수기재(구매),1
21년 후반기 병리장비소모품(178차) 구매 계약,1
클램프 호스용 등 84항목 구매(기장),1
21-3차 물류이동장비(5톤 전동화물운반차) 구매,1
21-이동형발전기 30kw 제조,1
21-57 공기청정기 필터 구매,1
4주식리프트  소형 등 2종 구매,1
11탄약창 제초 민간용역,1
위장카메라셋 구매(통신),1
지능형 전군 악성코드 수집분석체계 라이선스 구매,1
산불진압장비(이동형) 구매,1
십자선 광학기구용(구매),1
K55자주포 실린더슬리브 등 3종 구매,1
21년 부대조달 김치류 제조,1
K9 포신  포미 장치부품류(구매),1
군악 특수피복(제화류) 4종 제조 납품,1
예비단 연병장 포장공사 관급자재(인조잔디 제조설치),1
(217410-B) 의무장비(X선기 유방용디지털) 구매,1
21-1차 정보화 운용재료 구매,1
(일장) 다목적굴착기 베어링등 3종구매,1
전술용 GPS시계 구매,1
(일장) 장갑전투도자 어댑터 구매,1
블랙박스 등 255품목 구매,1
방탄복 등 2종 제조 납품,1
(긴급)냉각기 윤활유식 프로펠러피치 장치용 1종,1
정비용 공구(선반 저장 및 진열용) 구매,1
(216363-D)보일러 설치납품,1
(긴급) 태핏 등 3종 구매,1
(긴급) 스티어링 실린더 등 6종 구매,1
oo비행단 LPG 장기 계속 계약(강릉  울진),1
(육성) 00사단 상용무전기 중계기 및 모듈 통합 구매,1
21-해병-노후관사 리모델링 합성수지제창,1
(21G182-I) 국직부대 정보화장비 구매 금융리스,1
유증기 감지기 등 4픔목 구매(96 103 111),1
커플링 등 13종 구매,1
군악 특수피복(제복류 15종) 제조 납품,1
수중탐색음탐기 3종 유지보수 정비,1
(일장) 교량가설단정 호스등 21종구매,1
K200장갑차 개스킷세트 2종 구매,1
육고 팽창밸브 등 5종,1
싱크대 제조설치납품,1
21-공군사관학교 CBT 교실 구축 사업 (리스물건),1
(긴급)장치대  탄력형  일반 목적용 1종,1
(긴급)노르말 핵산 등 31종,1
의무장비 재투자 조달-수술등 입식,1
의무장비 재투자 조달-심장세동제거기,1
(긴급)속도 감지기 등 3종,1
21년 F-5 전자구성품 조립체(제조),1
21-해-체육관 관급자재(자동제어) 제조,1
음료(커피),1
LED투광등 설치납품,1
21년 정비 피복 제조용역,1
21년 플라스틱표적지(E F형),1
잠수함(SS-I II) 디젤엔진 조속기 정비,1
21-4차 조달 의무장비 구매 계약 - 건열기,1
알루미늄 합금판 등 19종,1
전지 축전식 등 2건 구매,1
충전식 그라인더 등 8종,1
파병부대 배추김치 등 36품목 제조 구매,1
21년 운동복 등 2품목 구매,1
CTP판 2종 구매,1
(긴급) 제동자 배기관용 디젤엔진용 등 27종,1
졸음방지패치 등 5품목 구매,1
잠수함용 회전주파수 변환기 제조 설치,1
휴대용 마이크 앰프 구매,1
부품제작자재 나비볼트등25종 구매,1
21- 압축기 유니트 왕복식(고압 MC-1A) 구매,1
00부대 주거단지 액화석유가스 (LPG) 공급,1
(긴급) 센트럴 보드 1종 구매,1
상근단 오수처리장 보수 케익호퍼 제조설치납품,1
동원훈련장(컨테이너하우스) 제조설치,1
(긴급) 냉각유니트 공기식 등 3종,1
상황전시기 성능개선 부품교체 및 설치,1
(216241-E)생도피복(가방)제조,1
ML-8900N토너/드럼(슈퍼재생)등 9항목 제조(물자),1
전선 등 147품목 구매,1
POL 유량계 3개소 교체 설치,1
화생방정찰차-Ⅱ(차량형) 일반공구류,1
항공부속 배선장치 등 14항목 구매(물품),1
(긴급)플랜지 파이프용 등 31종,1
휴대용 산소분석기 1종 구매,1
청력계 자동식 등 8항목 구매(의무),1
유압파이프 등 35종 구매,1
(216352-D)과학화 예비군훈련 관리체계 설치사업,1
LED조명기구 등 2종 구매,1
용접용 턴테이블 등 6품목 구매(21317),1
MHC 취사장 리모델링 정비,1
21년 잠수함 스노클 마스트 정비,1
00아파트 온돌마루 제조설치,1
국가기술자격 및 신기술 학습콘텐츠 구매,1
장갑차 엔진 부품류(구매),1
21년 GPS-98K 레이더 부품(구매)(B),1
부품제작자재 스텐판 등 21종 구매,1
부품제작자재 고무스폰지 등 45종 구매,1
신분증 케이스 구매,1
00함 전기추진체계(JFE 6261) 감시장치 정비,1
21-해-폭발물 처리 방풍복 등 8종 구매,1
21-해-형광침투검사장비 제조,1
155밀리 추진장약 운반통 등 7개 품목 구매,1
전기이발기 구매,1
14-본-육-10 00지역 아파트 목재창호 제조설치,1
21-4차 대테러장비(기관단총  MP5) 수리부속 구매,1
회로카드 조립체 등 5항목 제조(생산능력)(궤도),1
진료용 안과유니트,1
포토프린터 등 2종 구매,1
21-피아식별용 라이트 등 10종 구매(218167-H) ,1
센서  촉각반응용 등 3품목,1
(긴급)노즐 연료 분사용 등 2종,1
슈퍼그립 200글러브 등 172종,1
00지역 컨테이너(창고형) 제조설치,1
21-해군 브리핑/화상회의체계 도입(리스물건),1
통신장비 수리부속 케이스 등 9종 구매,1
14-본-육-10 00지역 아파트 알루미늄창호 제조설치,1
안전사다리 제조납품,1
(정비) 크린가드작업복등 12종 구매,1
속도감지기  디젤엔진용 등 9종 구매,1
(217144-C) 전산운영용품16종 구매,1
근무복 요대 1항목 제조(피복물자),1
(일장) 장갑전투도자 튜브조립체등 49종구매,1
안과세극등 이동식 등 4종 구매,1
벨트 V형 등 4항목 제조(궤도),1
장비운영소모품-병리재료(TBAc8000 L-ALB 등 69종),1
21-해병대 비디오월 교체(리스물건)(218149-A),1
3단 자동우산 등 3종,1
21-3차 유전자 감정재료 구매,1
몽키 등 387품목 구매(21286),1
(긴급) 알루미늄 청동 1종 구매,1
21-해군 엔진 자기처리기 제조,1
팔각교통표지판 10종,1
후보생 훈련용 교번(벨크로) 및 직위장 구매,1
8채널 시리얼 1종 구매,1
수리온 지원장비(28종),1
16년 해병대 사무자동화장비(노트북) 도입,1
(긴급) 고정물 전등용 등 6종 구매,1
육성-21-1차 물품구매,1
국방대 학술용 인터넷망 구축 사업 구매 설치,1
의무장비 소모품 구매(연간 단가계약),1
자동차  양력5톤,1
21년 의무장비(기구세척기 초음파형B) 구매,1
21년 생도 59기 피복(신발류) 구매,1
21-페인트 분무기 구매,1
힌지  출입문용(수직발사체계용) 1종 구매,1
B-1부대 제습기 교체 제조설치,1
디지털 저울 등 7품목 구매,1
저울(150Kg) 등 2종 구매,1
치약 구매,1
21-해-수중음파탐지기용 통신장치 등 2종 구매,1
현수막천(OrangeBOX T/P 40-1)등16품목,1
지지대조립체 1종 구매,1
(긴급) 밸브 글로브형 등 22종 구매,1
(긴급) 인서트 세트  밸브 등 5종 구매,1
(긴급) 아날로그 알람 표시기 1종 구매,1
이동식 항공자동기상관측장비,1
(216267-E)소형 사진인화기 구매,1
감정정보관리시스템 서버 구매,1
천막류(2½톤 정비샵밴용),1
21년 P-3C 항공기 야전 SIL 유지보수 정비,1
[복지대대] 영외자 식당 식자재 구매,1
도급책칼피 등 3품목 구매,1
방사선 필름 등 6종(구매),1
전기충전 대용량 세트 등 2품목 구매,1
어댑터  접지단자용 등 24품목 구매(21318),1
성탄절 경축특식 마카롱,1
종합 구조/잠수훈련용 모의선제 제조,1
22-욕 000전진기지대(욕지도) 급식 구매,1
전지가위 등 609종,1
콜라 등 8종 구매,1
21-정수장비 제조(2110028-H),1
제본용 PP표지 등 905종,1
표적지시시세트 전자-광학식 1종 구매,1
21년 국군의 날 경축특식(마카롱),1
