bidID,참가수,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,개찰일시,낙찰업체코드,낙찰업체상호,대표자,업체주소,낙찰률,낙찰금액,카테고리,pick_keywords,군 분류,계약방법
46137,5,LDH0666,2,33460,***,(화공) 하론소화약제가스 구매,LDH,육군종합정비창,2021-09-01 09:30:00,J584F,주식회사 페스,송지원,경기도 김포시 대곶면 송마로52번길79,94.483,52905520.0,"2종, 3종","가스, 소화",육군,제한경쟁
46138,20,EHF0155,2,1070Z,***,발칸일반부품(제조),EHF,미래전력사업전력운영계약팀,2021-08-31 16:00:00,EABF3,우창기계 주식회사,김운태,경상남도 창원시 성산구 공단로324-21 (웅남동),88.108,153650000.0,9종,부품,국방부직할,제한경쟁
46139,233,SCQ0139,1,35779,***,체단장 트랙터 구매,SCQ,제9911부대,2021-08-31 16:00:00,H5ECF,대동공업평택대리점 주식회사,금중율,경기도 평택시 오성면 오성북로147,88.003,65257000.0,미분류,,해병,제한경쟁
46140,2,LCF0534,1,35305,***,브레이크시험기 등 4항목 제조(기동),LCF,육군군수사령부,2021-08-31 16:00:00,I2260,사회적협동조합 푸른하늘,정성대,경기도 용인시 처인구 원삼면 백원로262번길46-0,89.307,40490000.0,"10종, 7종, 9종","기동, 레이크, 브레이크",육군,제한경쟁
46141,25,LCF0530,2,33590,***,"브래킷트, 베어링식 등 2항목 구매(일장)",LCF,육군군수사령부,2021-08-31 16:00:00,JAD8F,신기산업,박재완,부산광역시 북구 의성로59번길1 (덕천동),90.097,3288000.0,9종,베어링,육군,제한경쟁
46142,2,SFC0111,1,35645,***,21-덕-화생방 차량 특장 제작,SFC,제9691부대,2021-08-31 15:30:00,G6EA2,주식회사 와풀,송봉주,경기도 김포시 월곶면 김포대로2708-37,89.379,14397940.0,"2종, 7종","차량, 화생방",해병,제한경쟁
46143,307,UMM0445,1,32084,***,(216294-E)빔프로젝터 등 구매설치(리스물건),UMM,국군재정관리단,2021-08-31 15:30:00,EA942,주식회사 오파스넷,장수현,"서울특별시 강남구 테헤란로512, 10층(대치동, 신안빌딩)",83.027,751856000.0,7종,프로젝터,기타,일반경쟁
46144,4,UMM0522,1,31814,***,21-공-교육훈련용 소형급 무인항공기 제조,UMM,국군재정관리단,2021-08-31 15:30:00,J57C9,주식회사 포스웨이브,김지연,경기도 포천시 호국로1007 (선단동) 대진대학교 산학협력단 314호,92.065,249000000.0,7종,항공,기타,제한경쟁
46145,16,LDH0748,1,35298,***,21-19차 정비용 장비 부품 구매,LDH,육군종합정비창,2021-08-31 13:00:00,K6E93,진성유통,김종엽,"경상남도 창원시 성산구 중앙대로37, 519-13호(중앙동)",88.109,14717100.0,9종,부품,육군,제한경쟁
46146,16,LDH0749,1,35299,***,21-20차 정비용 장비 부품 구매,LDH,육군종합정비창,2021-08-31 13:00:00,F3E58,신동하이텍,이동열,경상남도 창원시 마산회원구 봉암공단2길22-5 (봉암동),87.998,24707950.0,9종,부품,육군,제한경쟁
46147,480,MDD0094,1,34348,***,21년 방사선장비소모품 후반기 구매 (147차),MDD,국군수도병원,2021-08-31 11:00:00,J22C1,승원컴퍼니,임준,경기도 의정부시 경의로70 (의정부동)5층5332호,87.995,82934900.0,"2종, 8종","방사선장비, 소모품",기타,제한경쟁
46151,28,HCC0091,1,35678,***,"창문 조립체, 회전용 등 5품목 구매(21231, 21233)",HCC,해군제1수리창,2021-08-31 10:30:00,K8F17,주식회사 더블제이에스,오재숙,강원특별자치도 동해시 발한로31-7 (부곡동),88.096,4667550.0,9종,조립체,해군,제한경쟁
46160,140,SCF0365,1,35501,***,"(긴급)분사기 조립체, 연료용 1종",SCF,해군군수사령부,2021-08-31 10:30:00,C8F48,남양부직포(주),채헌병,경기도 안산시 단원구 해안로 172(),83.072,193095405.0,3종,연료,해군,일반경쟁
46161,72,SCF0367,1,35183,***,"(긴급) 접속장치,자동자료처리용 등 4종 구매",SCF,해군군수사령부,2021-08-31 10:30:00,KC787,토탈marine,허광주,경상남도 창원시 마산회원구 회원동로42-1 (회원동),95.136,8898000.0,"10종, 7종","장치, 처리",해군,제한경쟁
46162,145,SCF0363,1,34607,***,(긴급) 주철 1종 구매,SCF,해군군수사령부,2021-08-31 10:30:00,G0F4B,주식회사 비에스씨,신관영,경상남도 김해시 진영읍 본산로212번길26-1,99.068,19470000.0,미분류,,해군,제한경쟁
46163,34,SCF0364,1,34530,***,전동카트 등 2종,SCF,해군군수사령부,2021-08-31 10:30:00,K43D9,에스앤제이 엔지니어,김수경,부산광역시 강서구 과학산단1로60번길31 (지사동) 지사단지 1동 2층 205호,88.642,4013700.0,미분류,,해군,제한경쟁
46164,30,SCF0488,1,34223,***,해군 전투복용 휘장 2종 구매,SCF,해군군수사령부,2021-08-31 10:30:00,FBFA2,현호상사,김현호,경기도 광주시 경안로147 (경안동),88.044,40362930.0,2종,전투복,해군,제한경쟁
46165,109,SCF0366,1,34018,***,"(긴급) 노즐,연료분사용 등 17종 구매",SCF,해군군수사령부,2021-08-31 10:30:00,FCD50,주식회사 엔에이치,이남택,경기도 남양주시 진접읍 내각1로73번길38-1,83.017,239726625.0,미분류,,해군,일반경쟁
46166,355,LBB0062,1,35147,***,굴삭기 부수기재(크러셔) 구매,LBB,육군제7789부대,2021-08-31 10:30:00,B8A9E,협성산업사,임종금,서울특별시 구로구 고척동103-4 고척상가 나동 사-178,95.526,25506800.0,7종,굴삭기,육군,제한경쟁
46167,5,HDM0020,1,34509,***,[21-0149] Belly Tank Dock 구매 및 설치,HDM,공군제17전투비행단,2021-08-31 10:30:00,F6841,우주산업플랜트 주식회사,최창식,경상남도 창원시 의창구 봉강가술로537번길42-0 (대산면),83.127,85650000.0,미분류,,공군,일반경쟁
46168,546,HCF0195,1,35595,***,가스용 탐지기,HCF,공군군수사령부,2021-08-31 10:30:00,IA256,주식회사 정현,심정현,"경기도 의정부시 둔야로45번길11, 1층 1170호 (의정부동)",87.999,31543800.0,"3종, 7종","가스, 탐지기",공군,제한경쟁
46169,12,HCF0196,1,35383,***,철사각관 등 76종 구매,HCF,공군군수사령부,2021-08-31 10:30:00,E964F,신라통상,김대성,대구광역시 서구 통학로40길6-0 (평리동),99.855,65799800.0,미분류,,공군,제한경쟁
46170,28,HCC0093,1,35699,***,"와셔, 블록 및 오목형 1품목 구매(21234)",HCC,해군제1수리창,2021-08-31 10:30:00,IBBFD,상승물산,안상준,강원특별자치도 동해시 발한로267 (발한동) 105호,88.048,2896900.0,4종,블록,해군,제한경쟁
46171,26,HCC0092,1,35690,***,"부품킷트, 회전펌프용 등 2품목 구매(21232)",HCC,해군제1수리창,2021-08-31 10:30:00,K6A6F,동원상사,지정훈,강원특별자치도 동해시 동굴4길6 (천곡동)2층 201호(삼성타워),93.196,1276600.0,"4종, 9종","부품, 펌프",해군,제한경쟁
46182,31,HCC0088,1,35321,***,"조속기, 전동기용 1종 구매(21227)",HCC,해군제1수리창,2021-08-27 16:00:00,K50BB,주식회사 칼라투,김동국,"경기도 고양시 덕양구 중앙로558번길16-16, 308-A호(행신동, 능곡종합프라자)",88.048,15298040.0,미분류,,해군,제한경쟁
46189,321,UMM0517,1,34674,***,21-해-00사 관급자재(사인물)제조설치,UMM,국군재정관리단,2021-08-27 16:00:00,C972F,대광그래픽스,모종근,"서울특별시 중구 충무로 29, B동 106호(초동, 아시아미디어타워)",88.004,96732240.0,"4종, 9종","관급자재, 제조설치",기타,제한경쟁
46190,141,UMM0443,1,33836,***,(216309-B) 비커스 경도기 구매,UMM,국군재정관리단,2021-08-27 16:00:00,I3499,주식회사 천화,선승우,경상남도 김해시 내외중앙로69 (내동) SJ테라스파크 1405호,88.534,120333120.0,미분류,,기타,제한경쟁
46191,3414,UMM0520,1,33294,***,21-해-세탁기 등 2종 구매(218190-D),UMM,국군재정관리단,2021-08-27 16:00:00,K8EF0,지투비프러스,이혜윤,서울특별시 관악구 관천로26길86 (신림동)1층,87.995,114973042.0,2종,세탁기,기타,제한경쟁
46192,426,MDF0024,1,34147,***,상용무전기 중계기 구매,MDF,국군지휘통신사령부,2021-08-27 16:00:00,JD852,씨엠코리아,추진우,경상북도 문경시 윤직동1길27 (윤직동),88.002,46856970.0,"10종, 2종","무전기, 상용",국방부직할,일반경쟁
46193,27,HCC0090,1,35359,***,"리테이너, 원판형, 밸브용 등 3품목(21218)",HCC,해군제1수리창,2021-08-27 16:00:00,K668A,금성상사,강영실,강원특별자치도 동해시 서동로721-6 (신흥동),87.997,3509600.0,"2종, 4종","밸브, 원판",해군,제한경쟁
46194,29,HCC0089,1,35328,***,테프론 등 8품목 구매(21229),HCC,해군제1수리창,2021-08-27 16:00:00,K668A,금성상사,강영실,강원특별자치도 동해시 서동로721-6 (신흥동),88.007,3514000.0,미분류,,해군,제한경쟁
46196,4,LGI0056,1,35100,***,추석 경축특식 티라미슈,LGI,제3군수지원여단,2021-08-26 13:30:00,K56EE,주식회사술이홀제과,김윤희,경기도 파주시 파주읍 바리골길260-65,88.437,40247490.0,1종,특식,육군,제한경쟁
46197,7,LDH0698,1,34600,***,K55자주포 나사 등 12종 구매,LDH,육군종합정비창,2021-08-26 13:00:00,K605F,케이제이파트,김옥희,"부산광역시 강서구 명지국제2로41 (명지동, 더샵 명지퍼스트월드 3단지)",88.156,10302700.0,"7종, 9종","나사, 자주포",육군,제한경쟁
46198,2,LDH0716,1,34638,***,(기동) 5톤차량 밴드등 13종구매,LDH,육군종합정비창,2021-08-26 13:00:00,I8C3F,원일종합상사,김종화,부산광역시 사상구 사상로51-0 (주례동),88.489,5067500.0,7종,기동,육군,제한경쟁
46199,2,LDH0699,1,34622,***,K55자주포 퓨즈 등 9종 구매,LDH,육군종합정비창,2021-08-26 13:00:00,DC147,DGI산업,백지윤,"부산광역시 동래구 차밭골로21번길36, 1층 (온천동)",88.983,4795000.0,7종,자주포,육군,제한경쟁
46200,5,LDH0702,1,34613,***,K55자주포 단열모포 등 6종 구매,LDH,육군종합정비창,2021-08-26 13:00:00,K5061,인성테크,이주연,부산광역시 사상구 학감대로123번길40 (학장동),88.206,6988500.0,"2종, 7종","모포, 자주포",육군,제한경쟁
46201,19,LFN0020,1,35152,***,21년 59기 생도 피복(가방류) 제조납품,LFN,육군3사관학교,2021-08-26 11:00:00,HEB7D,루이,김영식,"경기도 안산시 상록구 정재로5길3-0 (부곡동), 2층",92.991,84100000.0,2종,피복,육군,제한경쟁
46207,286,UMM0438,1,34554,***,(216080-G) GOP대대 화면전시체계 구축(리스물건),UMM,국군재정관리단,2021-08-26 11:00:00,F316B,주식회사대명이엔지,박승호,광주광역시 북구 첨단벤처소로50(월출동),82.996,341729610.0,"10종, 7종","구축, 화면",기타,일반경쟁
46208,11,UMM0441,1,32936,***,(216295-F)중형드론 제조설치,UMM,국군재정관리단,2021-08-26 11:00:00,H5BA5,주식회사 케이프로시스템,김준연,경기도 포천시 자작로155-0 (자작동) 경기대진테크노파크 310호,88.003,269082200.0,7종,드론,기타,제한경쟁
46209,12,UMM0439,1,32315,***,(216293-D) 전자교탁 등 제조설치(리스물건),UMM,국군재정관리단,2021-08-26 11:00:00,F8C85,온,김창훈,충청남도 아산시 배방읍 호서로79번길20-0 301호,88.628,474776067.0,4종,제조설치,기타,제한경쟁
46210,131,UMM0442,1,30308,***,(216262-C) 통합상황관리시스템 하드웨어 교체 사업,UMM,국군재정관리단,2021-08-26 11:00:00,I12AF,중앙기획,이재숙,"서울특별시 양천구 목동서로2길22-0 (목동, 목동청구아파트) 114동 1301호",88.082,60252637.0,"10종, 7종","사업, 시스템",기타,제한경쟁
46211,20,LFN0021,1,35162,***,21년 59기 생도 피복(침구류) 제조납품,LFN,육군3사관학교,2021-08-26 11:00:00,K0D99,주식회사 와겐,이소희,"대구광역시 달서구 성서로229, 310호(갈산동, 성서지식산업센터)",88.016,80999000.0,2종,피복,육군,제한경쟁
46225,203,SCF0360,1,33888,***,"(긴급)밸브, 배기조절용 등 4종",SCF,해군군수사령부,2021-08-26 10:30:00,FCD50,주식회사 엔에이치,이남택,경기도 남양주시 진접읍 내각1로73번길38-1,88.04,120461912.0,4종,밸브,해군,제한경쟁
46226,171,SCF0361,1,33879,***,(긴급) 판 스위치 등 2종,SCF,해군군수사령부,2021-08-26 10:30:00,H6B46,한서유통,한경미,"인천광역시 남동구 에코중앙로84번길42-0 (논현동),116-102",88.004,15292440.0,4종,스위치,해군,제한경쟁
46227,315,SCF0464,2,32852,***,산소 이송승압펌프 1대 구매,SCF,해군군수사령부,2021-08-26 10:30:00,JA5FC,에스에이치테크(SH Tech),송세한,경기도 시흥시 서울대학로59-47 (정왕동)엠플러스 6층 607호,88.08,29626000.0,"3종, 4종","산소, 펌프",해군,제한경쟁
46228,127,SCF0485,1,32067,***,원심분리기 1종 구매,SCF,해군군수사령부,2021-08-26 10:30:00,I7559,주식회사도영디와이,김미영,경상남도 창원시 성산구 대암로32-7 (남양동),88.017,19061400.0,미분류,,해군,제한경쟁
46229,28,LGS0058,1,32960,***,GOP대대 소초상황실 관제체계 개선사업 리스물건,LGS,육군 제8군단,2021-08-26 10:30:00,10725,(합)광진전력,최성규,강원특별자치도 홍천군 홍천읍 남산강변로3길14,88.001,78023470.0,10종,사업,육군,제한경쟁
46230,3,LDH0693,1,34400,***,K200장갑차 오링 등 12종 구매,LDH,육군종합정비창,2021-08-25 13:00:00,DC147,DGI산업,백지윤,"부산광역시 동래구 차밭골로21번길36, 1층 (온천동)",89.457,5861000.0,7종,K2,육군,제한경쟁
46231,4,LDH0695,1,34542,***,K200장갑차 패킹 등 8종 구매,LDH,육군종합정비창,2021-08-25 13:00:00,DC147,DGI산업,백지윤,"부산광역시 동래구 차밭골로21번길36, 1층 (온천동)",88.852,6123000.0,7종,K2,육군,제한경쟁
46232,2,LDH0688,1,34456,***,K1전차 오링 등 14종 구매,LDH,육군종합정비창,2021-08-25 13:00:00,G989D,금성특수산업,김진봉,부산광역시 사상구 광장로34 금성특수산업,88.707,3247650.0,7종,전차,육군,제한경쟁
46233,2,LCF0533,1,34361,***,폴리크레줄렌액5mL(1BT) 등 1항목 구매(의무),LCF,육군군수사령부,2021-08-25 11:30:00,K0F3F,주식회사 한서팜,김수현,"경기도 성남시 분당구 매화로48번길8-1, 102호 (야탑동)",95.286,46338800.0,8종,의무,육군,제한경쟁
46237,57,UMM0435,1,34059,***,(216052-G) 21년 네트워크 접근통제체계 교체 사업,UMM,국군재정관리단,2021-08-25 11:00:00,F5DAD,주식회사 글로웰시스템,곽도식,"서울특별시 송파구 법원로128, 에이동 701, 702, 703호(문정동, 문정에스케이브이원지엘메트로시티)",83.046,2699805000.0,10종,사업,기타,일반경쟁
46238,50,MDG0205,1,34506,***,21년 의무장비(경피신경자극치료기등 3품목)구매,MDG,국군의무사령부,2021-08-25 11:00:00,E5067,동명상사,김명희,"경기도 군포시 금산로13, 4층 오피스밸리 485호",88.418,18470000.0,"7종, 8종","의무, 장비",기타,제한경쟁
46239,135,HCC0087,1,34984,***,저널패드 세트 16EA 구매(238),HCC,해군제1수리창,2021-08-25 10:30:00,0965F,(주)신라금속,김형진,부산광역시 강서구 녹산산단17로14번길34-0 (송정동),98.619,160000000.0,9종,패드,해군,제한경쟁
46247,55,SCF0483,1,35005,***,"솔 부분품, 소제용, 포용 등 8종 구매",SCF,해군군수사령부,2021-08-25 10:30:00,JBDB4,에스디아이(주),안지환,경상북도 경주시 외동읍 문산공단길166-0,88.879,28459080.0,미분류,,해군,제한경쟁
46248,104,SCF0481,1,34975,***,삼각고체풀 등 118종 구매,SCF,해군군수사령부,2021-08-25 10:30:00,G7B37,마니,신동심,경상남도 창원시 의창구 북면 동곡로33-0  휴먼빌108-501,88.069,7999900.0,미분류,,해군,제한경쟁
46249,161,SCF0355,1,33971,***,"(긴급) 조절기,온도조절장치 온도계용 1종",SCF,해군군수사령부,2021-08-25 10:30:00,JCA82,태형상사주식회사,원동민,"경기도 김포시 김포한강3로237번길16, (장기동, 314호)",87.995,12587800.0,7종,장치,해군,제한경쟁
46250,182,SCF0359,1,33050,***,"냉각기, 고압공기압축기 1종",SCF,해군군수사령부,2021-08-25 10:30:00,K6B53,자연교육사,김흥기,인천광역시 중구 인중로26번길35 (도원동) 지층,87.995,18395960.0,7종,압축기,해군,제한경쟁
46251,80,SCF0305,2,28867,***,"(긴급)잉곳,황동,고강도용 1종",SCF,해군군수사령부,2021-08-25 10:30:00,G0F4B,주식회사 비에스씨,신관영,경상남도 김해시 진영읍 본산로212번길26-1,93.316,9189400.0,미분류,,해군,제한경쟁
46252,2,LDG0079,1,33769,***,탄약 정비자재(C형 팔레트 등 3개 품목) 제조,LDG,육군 탄약지원사령부,2021-08-25 10:30:00,1900F,전일목재산업 주식회사,김병진,전북특별자치도 김제시 백구면 금백로1138-0,83.41,70850000.0,미분류,,육군,일반경쟁
46253,2,MDI0003,2,32420,***,통합감시시스템 교체,MDI,제7016부대,2021-08-24 15:00:00,A49C9,엔쓰리엔 (주),남영삼,서울특별시 강남구 강남대로162길41-18 (신사동),68.04,418000000.0,7종,시스템,국방부직할,2단계경쟁(동시)
46255,2,EBB0327,1,4000,***,K5 방독면 수리부속(방산),EBB,지상공통전력운영계약팀,2021-08-24 11:00:00,0044F,주식회사 한컴라이프케어,김선영,경기도 용인시 처인구 양지면 중부대로1960번길53,83.67,5406600000.0,9종,수리부속,국방부직할,지명경쟁
